model_id	modality	label_cn	feature_id	raw_feature	source_file
0.2	oral_bacteria	口腔细菌属	Genus_OralBacteria_Shuttleworthia	Shuttleworthia	口腔细菌/genus_oral_bacteria.xls
0.2	oral_bacteria	口腔细菌属	Genus_OralBacteria_Simonsiella	Simonsiella	口腔细菌/genus_oral_bacteria.xls
0.2	oral_bacteria	口腔细菌属	Genus_OralBacteria_Slackia	Slackia	口腔细菌/genus_oral_bacteria.xls
0.2	oral_bacteria	口腔细菌属	Genus_OralBacteria_Solobacterium	Solobacterium	口腔细菌/genus_oral_bacteria.xls
0.2	oral_bacteria	口腔细菌属	Genus_OralBacteria_Sphingobacteriales_unclassified	Sphingobacteriales_unclassified	口腔细菌/genus_oral_bacteria.xls
0.2	oral_bacteria	口腔细菌属	Genus_OralBacteria_Stomatobaculum	Stomatobaculum	口腔细菌/genus_oral_bacteria.xls
0.2	oral_bacteria	口腔细菌属	Genus_OralBacteria_Streptococcus	Streptococcus	口腔细菌/genus_oral_bacteria.xls
0.2	oral_bacteria	口腔细菌属	Genus_OralBacteria_Tannerella	Tannerella	口腔细菌/genus_oral_bacteria.xls
0.2	oral_bacteria	口腔细菌属	Genus_OralBacteria_Tractidigestivibacter	Tractidigestivibacter	口腔细菌/genus_oral_bacteria.xls
0.2	oral_bacteria	口腔细菌属	Genus_OralBacteria_Treponema	Treponema	口腔细菌/genus_oral_bacteria.xls
0.2	oral_bacteria	口腔细菌属	Genus_OralBacteria_Unassigned_unclassified	Unassigned_unclassified	口腔细菌/genus_oral_bacteria.xls
0.2	oral_bacteria	口腔细菌属	Genus_OralBacteria_Veillonella	Veillonella	口腔细菌/genus_oral_bacteria.xls
0.2	oral_bacteria	口腔细菌属	Genus_OralBacteria_Veillonellaceae_unclassified	Veillonellaceae_unclassified	口腔细菌/genus_oral_bacteria.xls
0.2	oral_bacteria	口腔细菌属	Genus_OralBacteria_Weissella	Weissella	口腔细菌/genus_oral_bacteria.xls
0.2	oral_bacteria	口腔细菌属	Genus_OralBacteria_Xylanibacter	Xylanibacter	口腔细菌/genus_oral_bacteria.xls
0.2	oral_bacteria	口腔细菌属	Genus_OralBacteria_Eubacterium_brachy_group	[Eubacterium]_brachy_group	口腔细菌/genus_oral_bacteria.xls
0.2	oral_bacteria	口腔细菌属	Genus_OralBacteria_Eubacterium_saphenum_group	[Eubacterium]_saphenum_group	口腔细菌/genus_oral_bacteria.xls
0.2	oral_bacteria	口腔细菌属	Genus_OralBacteria_Eubacterium_sulci_group	[Eubacterium]_sulci_group	口腔细菌/genus_oral_bacteria.xls
0.2	oral_bacteria	口腔细菌属	Genus_OralBacteria_Eubacterium_yurii_group	[Eubacterium]_yurii_group	口腔细菌/genus_oral_bacteria.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Acremonium	Acremonium	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Actinomucor	Actinomucor	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Agaricales_gen_Incertae_sedis	Agaricales_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Agaricomycetes_gen_Incertae_sedis	Agaricomycetes_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Agaricus	Agaricus	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Alternaria	Alternaria	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Apiotrichum	Apiotrichum	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Ascomycota_gen_Incertae_sedis	Ascomycota_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Aspergillaceae_gen_Incertae_sedis	Aspergillaceae_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Aspergillus	Aspergillus	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Aureobasidium	Aureobasidium	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Auricularia	Auricularia	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Bipolaris	Bipolaris	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Bjerkandera	Bjerkandera	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Blumeria	Blumeria	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Botryosphaeria	Botryosphaeria	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Botrytis	Botrytis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Bovista	Bovista	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Bullera	Bullera	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Candida	Candida	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Capnodiales_gen_Incertae_sedis	Capnodiales_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Cercospora	Cercospora	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Chaetomium	Chaetomium	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Chaetothyriales_gen_Incertae_sedis	Chaetothyriales_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Cladosporium	Cladosporium	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Clavicipitaceae_gen_Incertae_sedis	Clavicipitaceae_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Clonostachys	Clonostachys	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Colletotrichum	Colletotrichum	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Coniochaeta	Coniochaeta	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Coniothyrium	Coniothyrium	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Coprinopsis	Coprinopsis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Coriolopsis	Coriolopsis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Cryptococcus	Cryptococcus	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Cryptomarasmius	Cryptomarasmius	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Cucurbitariaceae_gen_Incertae_sedis	Cucurbitariaceae_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Curvularia	Curvularia	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Cutaneotrichosporon	Cutaneotrichosporon	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Cystofilobasidium	Cystofilobasidium	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Debaryomyces	Debaryomyces	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Debaryomycetaceae_gen_Incertae_sedis	Debaryomycetaceae_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Diaporthe	Diaporthe	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Didymellaceae_gen_Incertae_sedis	Didymellaceae_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Didymocyrtis	Didymocyrtis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Dioszegia	Dioszegia	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Diplodia	Diplodia	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Dipodascaceae_gen_Incertae_sedis	Dipodascaceae_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Dipodascus	Dipodascus	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Diutina	Diutina	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Dothideaceae_gen_Incertae_sedis	Dothideaceae_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Dothideomycetes_gen_Incertae_sedis	Dothideomycetes_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Entyloma	Entyloma	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Erysiphaceae_gen_Incertae_sedis	Erysiphaceae_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Exobasidiomycetes_gen_Incertae_sedis	Exobasidiomycetes_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Exophiala	Exophiala	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Filobasidium	Filobasidium	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Fungi_gen_Incertae_sedis	Fungi_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Fusarium	Fusarium	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Galactomyces	Galactomyces	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Geotrichum	Geotrichum	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Gibellulopsis	Gibellulopsis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Golubevia	Golubevia	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Gomphillus	Gomphillus	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Hannaella	Hannaella	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Hanseniaspora	Hanseniaspora	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Helotiales_gen_Incertae_sedis	Helotiales_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Hyphopichia	Hyphopichia	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Hypsizygus	Hypsizygus	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Irpex	Irpex	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Irpicomyces	Irpicomyces	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Junghuhnia	Junghuhnia	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Kazachstania	Kazachstania	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Knufia	Knufia	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Kodamaea	Kodamaea	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Komagataella	Komagataella	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Kurtzmaniella	Kurtzmaniella	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Lasiobolidium	Lasiobolidium	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Lasiodiplodia	Lasiodiplodia	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Lecanorales_gen_Incertae_sedis	Lecanorales_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Lecanoromycetes_gen_Incertae_sedis	Lecanoromycetes_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Lectera	Lectera	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Leucosporidium	Leucosporidium	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Lodderomyces	Lodderomyces	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Lophiostoma	Lophiostoma	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Malassezia	Malassezia	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Meyerozyma	Meyerozyma	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Mucor	Mucor	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Mycosphaerellaceae_gen_Incertae_sedis	Mycosphaerellaceae_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Naganishia	Naganishia	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Nakaseomyces	Nakaseomyces	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Neoascochyta	Neoascochyta	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Neosetophoma	Neosetophoma	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Nigrospora	Nigrospora	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Ochrocladosporium	Ochrocladosporium	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Odontoefibula	Odontoefibula	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Ophiosphaerella	Ophiosphaerella	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Papiliotrema	Papiliotrema	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Penicillium	Penicillium	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Phaeosphaeria	Phaeosphaeria	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Phaeosphaeriaceae_gen_Incertae_sedis	Phaeosphaeriaceae_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Pichia	Pichia	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Pleosporales_gen_Incertae_sedis	Pleosporales_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Pleurotus	Pleurotus	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Polyporaceae_gen_Incertae_sedis	Polyporaceae_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Polyporales_gen_Incertae_sedis	Polyporales_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Pseudocercospora	Pseudocercospora	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Psoroglaena	Psoroglaena	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Purpureocillium	Purpureocillium	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Rhizoplaca	Rhizoplaca	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Rhizopus	Rhizopus	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Rhodotorula	Rhodotorula	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Rigidoporus	Rigidoporus	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Robbauera	Robbauera	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Rozellomycota_gen_Incertae_sedis	Rozellomycota_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Saccharomyces	Saccharomyces	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Saccharomycetales_gen_Incertae_sedis	Saccharomycetales_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Saccharomycetes_gen_Incertae_sedis	Saccharomycetes_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Saprochaete	Saprochaete	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Sarocladium	Sarocladium	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Saturnispora	Saturnispora	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Schizophyllum	Schizophyllum	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Schizostoma	Schizostoma	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Scleromitrula	Scleromitrula	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Sclerotiniaceae_gen_Incertae_sedis	Sclerotiniaceae_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Setophoma	Setophoma	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Sistotrema	Sistotrema	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Sordariaceae_gen_Incertae_sedis	Sordariaceae_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Sordariomycetes_gen_Incertae_sedis	Sordariomycetes_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Sphaerulina	Sphaerulina	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Spiromastigoides	Spiromastigoides	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Spissiomyces	Spissiomyces	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Sporobolomyces	Sporobolomyces	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Starmerella	Starmerella	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Stemphylium	Stemphylium	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Sterigmatomyces	Sterigmatomyces	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Talaromyces	Talaromyces	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Tausonia	Tausonia	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Teratosphaeriaceae_gen_Incertae_sedis	Teratosphaeriaceae_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Thelebolus	Thelebolus	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Trametes	Trametes	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Tremellales_gen_Incertae_sedis	Tremellales_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Trichomeriaceae_gen_Incertae_sedis	Trichomeriaceae_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Trichomerium	Trichomerium	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Trichosporon	Trichosporon	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Trichosporonaceae_gen_Incertae_sedis	Trichosporonaceae_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Tygervalleyomyces	Tygervalleyomyces	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Udeniomyces	Udeniomyces	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Ustilaginoidea	Ustilaginoidea	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Vanrija	Vanrija	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Verrucariales_gen_Incertae_sedis	Verrucariales_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Vishniacozyma	Vishniacozyma	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Wallemia	Wallemia	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Wallemiaceae_gen_Incertae_sedis	Wallemiaceae_gen_Incertae_sedis	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Wickerhamiella	Wickerhamiella	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Wickerhamomyces	Wickerhamomyces	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Wojnowiciella	Wojnowiciella	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Xeromyces	Xeromyces	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Yamadazyma	Yamadazyma	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Yarrowia	Yarrowia	口腔真菌/genus_oral_fungi.xls
0.3	oral_fungi	口腔真菌属	Genus_OralFungi_Zygosaccharomyces	Zygosaccharomyces	口腔真菌/genus_oral_fungi.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Absiella	Absiella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Acidaminococcus	Acidaminococcus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Acinetobacter	Acinetobacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Acutalibacter	Acutalibacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Adlercreutzia	Adlercreutzia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Agathobacter	Agathobacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Agathobaculum	Agathobaculum	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Aggregatibacter	Aggregatibacter	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Akkermansia	Akkermansia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Alistipes	Alistipes	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Allisonella	Allisonella	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Alloscardovia	Alloscardovia	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Anaerobutyricum	Anaerobutyricum	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Anaerofustis	Anaerofustis	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Anaerostipes	Anaerostipes	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Anaerotignum	Anaerotignum	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Anaerotruncus	Anaerotruncus	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Anaerovoracaceae_Family_XIII_AD3011_group	Anaerovoracaceae_Family_XIII_AD3011_group	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Anaerovoracaceae_Family_XIII_UCG_001	Anaerovoracaceae_Family_XIII_UCG-001	肠道细菌/genus_gut_bacteria.xls
0.4	gut_bacteria	肠道细菌属	Genus_GutBacteria_Anaerovoracaceae_Incertae_Sedis	Anaerovoracaceae_Incertae_Sedis	肠道细菌/genus_gut_bacteria.xls
